Status,Mogibacteriaceae.,Odoribacteraceae.Odoribacter,Tissierellaceae.1.68,Tissierellaceae.Anaerococcus,Tissierellaceae.Finegoldia,Tissierellaceae.Peptoniphilus,Tissierellaceae.ph2,Tissierellaceae.WAL_1855D,Actinomycetaceae.Actinomyces,Actinomycetaceae.Varibaculum,Aeromonadaceae.,Alcaligenaceae.Sutterella,Bacillaceae.Bacillus,Bacteroidaceae.Bacteroides,Bifidobacteriaceae.,Bifidobacteriaceae.Bifidobacterium,Bifidobacteriaceae.Gardnerella,Campylobacteraceae.Campylobacter,Carnobacteriaceae.Granulicatella,Christensenellaceae.,Clostridiaceae.,Clostridiaceae.Clostridium,Clostridiaceae.Sarcina,Clostridiaceae.SMB53,Comamonadaceae.,Coriobacteriaceae.,Coriobacteriaceae.Atopobium,Coriobacteriaceae.Collinsella,Coriobacteriaceae.Eggerthella,Corynebacteriaceae.Corynebacterium,Desulfovibrionaceae.Bilophila,Desulfovibrionaceae.Desulfovibrio,Enterobacteriaceae.,Enterobacteriaceae.Aquamonas,Enterobacteriaceae.Citrobacter,Enterobacteriaceae.Enterobacter,Enterobacteriaceae.Erwinia,Enterobacteriaceae.Klebsiella,Enterobacteriaceae.Pantoea,Enterobacteriaceae.Proteus,Enterobacteriaceae.Salmonella,Enterobacteriaceae.Serratia,Enterococcaceae.,Enterococcaceae.Enterococcus,Erysipelotrichaceae.,Erysipelotrichaceae.Eubacterium.,Erysipelotrichaceae.Clostridium,Erysipelotrichaceae.Coprobacillus,Erysipelotrichaceae.Holdemania,Fusobacteriaceae.Fusobacterium,Gemellaceae.,Lachnospiraceae.,Lachnospiraceae.Ruminococcus.,Lachnospiraceae.Anaerostipes,Lachnospiraceae.Blautia,Lachnospiraceae.Clostridium,Lachnospiraceae.Coprococcus,Lachnospiraceae.Dorea,Lachnospiraceae.Epulopiscium,Lachnospiraceae.Lachnobacterium,Lachnospiraceae.Lachnospira,Lachnospiraceae.Roseburia,Lactobacillaceae.Lactobacillus,Listeriaceae.Listeria,Methylobacteriaceae.Methylobacterium,Micrococcaceae.Rothia,Moraxellaceae.Acinetobacter,Nocardiaceae.Rhodococcus,Oxalobacteraceae.,Pasteurellaceae.,Pasteurellaceae.Aggregatibacter,Pasteurellaceae.Haemophilus,Peptococcaceae.,Peptostreptococcaceae.,Peptostreptococcaceae.Clostridium.,Peptostreptococcaceae.Peptostreptococcus,Planococcaceae.,Porphyromonadaceae.Dysgonomonas,Porphyromonadaceae.Parabacteroides,Porphyromonadaceae.Porphyromonas,Prevotellaceae.Prevotella,Pseudomonadaceae.Pseudomonas,Rikenellaceae.,Ruminococcaceae.,Ruminococcaceae.Anaerotruncus,Ruminococcaceae.Faecalibacterium,Ruminococcaceae.Oscillospira,Ruminococcaceae.Ruminococcus,S24.7.,Staphylococcaceae.Staphylococcus,Streptococcaceae.Lactococcus,Streptococcaceae.Streptococcus,Turicibacteraceae.Turicibacter,Veillonellaceae.Acidaminococcus,Veillonellaceae.Dialister,Veillonellaceae.Megasphaera,Veillonellaceae.Phascolarctobacterium,Veillonellaceae.Veillonella,Verrucomicrobiaceae.Akkermansia,Xanthomonadaceae.,Xanthomonadaceae.Stenotrophomonas
Vaginal,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,0.951536471492192,1.8421592205009324e-5,4.363445093282855e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.745378037313142e-4,1.8421592205009324e-5,9.59957920522228e-4,4.363445093282855e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,4.363445093282855e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.745378037313142e-4,0.01597020904141525,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.3090335279848563e-4,8.72689018656571e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,4.363445093282855e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,4.363445093282855e-5,1.3090335279848563e-4,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,8.72689018656571e-5,1.3090335279848563e-4,1.8421592205009324e-5,1.3090335279848563e-4,1.8421592205009324e-5,4.363445093282855e-5,1.8421592205009324e-5,0.02251537668133953,1.8421592205009324e-5,0.006196092032461653,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5,1.8421592205009324e-5
Vaginal,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,4.195133066330657e-5,1.6780532265322628e-4,1.8427719120376845e-5,4.195133066330657e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,0.030246909408244035,1.8427719120376845e-5,0.35205556692646867,1.8427719120376845e-5,0.1528286976064258,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,0.007719044842048408,0.003020495807758072,1.8427719120376845e-5,1.8427719120376845e-5,8.390266132661314e-5,4.195133066330657e-5,1.8427719120376845e-5,0.0034819604450544448,4.195133066330657e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,2.097566533165328e-4,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,0.009187341415264137,7.55123951939518e-4,0.0044048897196471894,1.8427719120376845e-5,1.8427719120376845e-5,0.12304325283547815,1.8427719120376845e-5,0.09481000729907282,0.07857484233237319,1.8427719120376845e-5,2.93659314643146e-4,1.8427719120376845e-5,1.8427719120376845e-5,0.01900395279047787,1.8427719120376845e-5,1.8427719120376845e-5,0.0083063634713347,1.8427719120376845e-5,8.390266132661314e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,2.93659314643146e-4,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,4.195133066330657e-5,6.292699599495984e-4,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,0.0012585399198991969,1.2585399198991972e-4,3.77561975969759e-4,1.8427719120376845e-5,8.390266132661314e-5,0.012165885892358902,4.195133066330657e-5,4.195133066330657e-5,1.8427719120376845e-5,0.001636101895868956,0.057557225670056604,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,1.8427719120376845e-5,0.03607814437044364,4.195133066330657e-5,1.8427719120376845e-5,1.8427719120376845e-5
Cesarean,1.843146334643477e-5,1.843146334643477e-5,1.843146334643477e-5,1.843146334643477e-5,1.843146334643477e-5,4.3144987100127716e-5,1.843146334643477e-5,1.843146334643477e-5,0.00064717480650191585,0.0016826544969049807,1.843146334643477e-5,4.3144987100127716e-5,1.843146334643477e-5,0.0010354796904030652,1.843146334643477e-5,0.09289115722657498,4.3144987100127716e-5,1.843146334643477e-5,1.843146334643477e-5,1.843146334643477e-5,0.023514017969569603,0.4232523234522529,4.3144987100127716e-5,1.843146334643477e-5,1.843146334643477e-5,1.843146334643477e-5,2.1572493550063858e-4,1.843146334643477e-5,3.02014909700894e-4,8.628997420025543e-5,1.843146334643477e-5,1.2943496130038315e-4,0.20649190826121122,3.4515989680102173e-4,1.843146334643477e-5,0.0017257994840051086,4.3144987100127716e-5,0.0015963645227047255,1.843146334643477e-5,1.843146334643477e-5,0.0014669295614043423,3.883048839011494e-4,1.843146334643477e-5,3.02014909700894e-4,1.7257994840051086e-4,0.01492816553664419,1.843146334643477e-5,1.843146334643477e-5,1.843146334643477e-5,1.843146334643477e-5,1.843146334643477e-5,0.1401349181012148,4.3144987100127716e-4,1.843146334643477e-5,0.05639049813986692,1.843146334643477e-5,1.7257994840051086e-4,4.3144987100127716e-5,1.843146334643477e-5,1.843146334643477e-5,1.2943496130038315e-4,8.628997420025543e-5,4.3144987100127716e-5,1.843146334643477e-5,1.843146334643477e-5,0.0015532195356045976,4.3144987100127716e-5,1.843146334643477e-5,1.843146334643477e-5,1.843146334643477e-5,1.843146334643477e-5,2.1572493550063858e-4,1.843146334643477e-5,2.1572493550063858e-4,0.012468901271936908,1.843146334643477e-5,1.7257994840051086e-4,1.843146334643477e-5,4.3144987100127716e-5,1.843146334643477e-5,4.3144987100127716e-5,1.843146334643477e-5,8.628997420025543e-5,8.628997420025543e-5,1.843146334643477e-5,2.1572493550063858e-4,4.3144987100127716e-5,1.843146334643477e-5,1.843146334643477e-5,1.843146334643477e-5,1.843146334643477e-5,0.004875383542314432,1.843146334643477e-5,1.843146334643477e-5,4.3144987100127716e-5,1.843146334643477e-5,1.843146334643477e-5,0.010052781994329758,4.3144987100127716e-5,1.843146334643477e-5,1.843146334643477e-5
Cesarean,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,3.864495418308049e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,3.864495418308048e-4,1.8428399888751012e-5,7.728990836616097e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,3.864495418308049e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,3.091596334646439e-4,1.8428399888751012e-5,1.8428399888751012e-5,6.183192669292878e-4,0.6543750091821018,1.932247709154024e-4,1.8428399888751012e-5,0.002859726609547956,3.864495418308049e-5,0.11628266713688917,3.864495418308049e-5,0.0037485605557588063,0.0013139284422247362,1.932247709154024e-4,1.8428399888751012e-5,1.8428399888751012e-5,3.864495418308049e-5,0.007419831203151451,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,0.0022800522968017484,0.1388126754256251,1.8428399888751012e-5,7.728990836616097e-5,1.8428399888751012e-5,7.728990836616097e-5,1.8428399888751012e-5,1.8428399888751012e-5,3.864495418308049e-5,3.864495418308049e-5,3.864495418308049e-5,1.8428399888751012e-5,1.8428399888751012e-5,8.501889920277706e-4,1.8428399888751012e-5,3.864495418308049e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,3.864495418308049e-5,1.8428399888751012e-5,3.478045876477243e-4,0.04200706519700848,1.8428399888751012e-5,1.8428399888751012e-5,0.024539545906256104,3.864495418308049e-5,1.8428399888751012e-5,1.8428399888751012e-5,4.250944960138853e-4,3.864495418308049e-5,1.8428399888751012e-5,1.8428399888751012e-5,3.864495418308049e-5,1.8428399888751012e-5,7.728990836616097e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.1593486254924143e-4,1.8428399888751012e-5,3.864495418308049e-5,1.8428399888751012e-5,1.8428399888751012e-5,1.8428399888751012e-5,3.864495418308049e-5,1.8428399888751012e-5,1.8428399888751012e-5,8.888339462108511e-4
Cesarean,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,3.266217318271503e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,2.9395955864443523e-4,1.8428740272938096e-5,0.12529209632889488,3.266217318271503e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,6.532434636543006e-5,0.18362673763322387,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.9597303909629015e-4,0.39224003775122473,6.532434636543006e-5,1.8428740272938096e-5,4.899325977407255e-4,1.8428740272938096e-5,1.3064869273086011e-4,3.266217318271503e-5,3.266217318271503e-5,0.00734898896611088,7.185678100197306e-4,1.8428740272938096e-5,1.3064869273086011e-4,0.006859056368370156,1.8428740272938096e-5,3.266217318271503e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,0.001469797793222176,0.14805763103724723,1.8428740272938096e-5,3.266217318271503e-5,1.8428740272938096e-5,9.798651954814507e-5,6.532434636543006e-5,3.266217318271503e-5,1.8428740272938096e-5,6.532434636543006e-5,1.8428740272938096e-5,0.01649439745727109,1.8428740272938096e-5,1.8428740272938096e-5,9.798651954814507e-5,0.05219415274597861,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.6331086591357512e-4,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,6.532434636543006e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,3.266217318271503e-5,1.8428740272938096e-5,6.532434636543006e-5,9.798651954814507e-5,1.8428740272938096e-5,3.266217318271503e-5,3.266217318271503e-5,5.225947709234405e-4,1.8428740272938096e-5,6.859056368370155e-4,1.8428740272938096e-5,0.04265679817662583,1.8428740272938096e-5,6.532434636543006e-5,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5,0.018225492635954986,1.8428740272938096e-5,1.8428740272938096e-5,1.8428740272938096e-5
Cesarean,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,3.373302956942586e-4,1.8420230668260985e-5,8.433257392356466e-5,1.686651478471293e-4,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.686651478471293e-4,1.8420230668260985e-5,0.00252997721770694,1.8420230668260985e-5,8.433257392356466e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.686651478471293e-4,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,8.433257392356466e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,0.992594395080356,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.686651478471293e-4,8.433257392356466e-5,8.433257392356466e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.686651478471293e-4,1.8420230668260985e-5,1.8420230668260985e-5,5.903280174649527e-4,1.8420230668260985e-5,0.0010963234610063405,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5,1.8420230668260985e-5
Cesarean,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,2.776093796804973e-4,4.759017937379953e-4,1.8422953741757663e-5,3.965848281149961e-5,2.776093796804973e-4,7.931696562299921e-5,1.8422953741757663e-5,1.8422953741757663e-5,7.931696562299921e-5,1.8422953741757663e-5,1.1897544843449882e-4,1.8422953741757663e-5,7.931696562299921e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,3.965848281149961e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,3.965848281149961e-5,1.8422953741757663e-5,1.1897544843449882e-4,1.8422953741757663e-5,1.8422953741757663e-5,7.931696562299921e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,7.931696562299921e-5,7.931696562299921e-5,1.8422953741757663e-5,3.965848281149961e-5,1.8422953741757663e-5,3.965848281149961e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,3.965848281149961e-5,0.9958641618795667,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.1897544843449882e-4,1.8422953741757663e-5,1.8422953741757663e-5,7.931696562299921e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,3.965848281149961e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,3.9658482811499613e-4,1.8422953741757663e-5,1.8422953741757663e-5,7.931696562299921e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5,1.8422953741757663e-5
Vaginal,0.004077710588543128,3.9101334410687527e-4,0.029214282709699398,0.04569270221134629,0.05893129686182192,0.014579211830270635,1.1171809831625008e-4,0.10881342776002759,0.001955066720534376,2.2343619663250017e-4,1.8434867188305617e-5,0.005530045866654379,1.8434867188305617e-5,0.034744328576353775,1.8434867188305617e-5,5.585904915812504e-4,0.009551897406039383,0.001284758130636876,1.8434867188305617e-5,5.585904915812504e-4,9.496038356881257e-4,5.585904915812504e-5,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,0.003407401998645627,1.8434867188305617e-5,1.6757714747437513e-4,0.048932527062517536,0.003854274391910628,1.8434867188305617e-5,0.008490575472035007,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,1.1171809831625008e-4,2.792952457906252e-4,0.0013964762289531262,0.001564053376427501,1.8434867188305617e-5,0.0027370934087481273,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,0.008322998324560632,5.027314424231254e-4,1.8434867188305617e-5,0.003798415342752503,5.585904915812504e-5,0.002401939113799377,0.001005462884846251,1.8434867188305617e-5,2.792952457906252e-4,5.027314424231254e-4,1.8434867188305617e-5,0.11182981641456634,5.585904915812504e-5,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,1.1171809831625008e-4,5.585904915812504e-5,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,5.585904915812504e-5,0.01681357379659564,1.8434867188305617e-5,0.011115950782466884,1.8434867188305617e-5,1.8434867188305617e-5,1.8434867188305617e-5,0.04613957460461129,0.2677882816640515,2.2343619663250017e-4,0.04468723932650004,0.008658152619509382,1.1171809831625008e-4,0.0027929524579062524,0.006032777309077504,0.00564176396497063,1.1171809831625008e-4,0.01647841950164689,1.8434867188305617e-5,0.010669078389201885,1.8434867188305617e-5,1.8434867188305617e-5,0.031001772282759396,1.8434867188305617e-5,0.002346080064641252,1.8434867188305617e-5,0.011451105077415634,1.8434867188305617e-5,1.8434867188305617e-5
Cesarean,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,4.3910078495172785e-4,2.634604709710367e-4,2.634604709710367e-4,1.841886913151265e-5,2.634604709710367e-4,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,3.512806279613823e-4,1.841886913151265e-5,1.841886913151265e-5,8.782015699034558e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,0.0010538418838841469,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,0.9950901988576057,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,3.512806279613823e-4,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,8.782015699034558e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5,8.782015699034558e-5,1.841886913151265e-5,1.841886913151265e-5,1.841886913151265e-5
Vaginal,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,8.671891715255569e-5,1.84198902840739e-5,8.671891715255569e-5,8.671891715255569e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.7343783430511138e-4,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,8.671891715255569e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,8.671891715255569e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,0.9970073905029326,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,8.671891715255569e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.7343783430511138e-4,1.7343783430511138e-4,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,8.671891715255569e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,1.84198902840739e-5,8.671891715255569e-5,1.84198902840739e-5,1.84198902840739e-5,8.671891715255569e-5,8.671891715255569e-5,1.84198902840739e-5,1.84198902840739e-5
